Unable to connect to 10.6.9.223
Unable to connect to 10.6.9.221
Unable to connect to 10.6.9.218
Unable to connect to 10.6.9.222
Unable to connect to 10.6.9.220
Unable to connect to 10.6.9.219
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 97.66 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 44605
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 98.28 MemFree% 39.17 Memfree 1554 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 45407
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 98.26 MemFree% 47.57 Memfree 1887 MB, Memtotal 3967 MB, Swapfree 7595 MB, Swaptotal 7730 MB Netout 104526

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 91.79 MemFree% 39.17 Memfree 1554 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 706893
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 92.05 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 689764
Machine 10.6.9.205 CpuFree% 91.13 MemFree% 47.57 Memfree 1887 MB, Memtotal 3967 MB, Swapfree 7595 MB, Swaptotal 7730 MB Netout 276245
Machine 10.6.9.209 CpuFree% 92.75 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 709465

Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 99.82 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 95.58 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 313940
Machine 10.6.9.210 CpuFree% 96.48 MemFree% 39.17 Memfree 1553 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 301756
Machine 10.6.9.209 CpuFree% 96.93 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 306787
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 95.14 MemFree% 47.58 Memfree 1887 MB, Memtotal 3967 MB, Swapfree 7595 MB, Swaptotal 7730 MB Netout 818350

Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 91.96 MemFree% 47.58 Memfree 1887 MB, Memtotal 3967 MB, Swapfree 7595 MB, Swaptotal 7730 MB Netout 132258
Machine 10.6.9.207 CpuFree% 91.43 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 51257
Machine 10.6.9.209 CpuFree% 91.78 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 59107
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 93.05 MemFree% 39.17 Memfree 1553 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 57764

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 95.42 MemFree% 39.17 Memfree 1554 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 945853
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 95.42 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 961515
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 95.92 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 963691
Machine 10.6.9.205 CpuFree% 95.61 MemFree% 47.58 Memfree 1887 MB, Memtotal 3967 MB, Swapfree 7595 MB, Swaptotal 7730 MB Netout 1005987

Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 91.15 MemFree% 39.17 Memfree 1553 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 695811
Machine 10.6.9.205 CpuFree% 91.02 MemFree% 47.58 Memfree 1887 MB, Memtotal 3967 MB, Swapfree 7595 MB, Swaptotal 7730 MB Netout 283629
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 91.57 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 726963
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 91.98 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 883448
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312

Machine 10.6.9.205 CpuFree% 93.76 MemFree% 47.58 Memfree 1887 MB, Memtotal 3967 MB, Swapfree 7595 MB, Swaptotal 7730 MB Netout 848510
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 93.74 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 126226
Machine 10.6.9.213 CpuFree% 99.72 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 93.49 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 284972
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 94.03 MemFree% 39.17 Memfree 1553 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 320396

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 94.27 MemFree% 39.17 Memfree 1553 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 832318
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 94.21 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 848796
Machine 10.6.9.209 CpuFree% 93.74 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 854957
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 93.14 MemFree% 47.57 Memfree 1887 MB, Memtotal 3967 MB, Swapfree 7595 MB, Swaptotal 7730 MB Netout 889842

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 92.18 MemFree% 39.17 Memfree 1553 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 226070
Machine 10.6.9.205 CpuFree% 90.02 MemFree% 49.80 Memfree 1975 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 305289
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 92.33 MemFree% 49.40 Memfree 1959 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 740237
Machine 10.6.9.209 CpuFree% 92.20 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 217890
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 78
Machine 10.6.9.205 CpuFree% 90.07 MemFree% 49.81 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 878343
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 91.65 MemFree% 39.17 Memfree 1554 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 823090
Machine 10.6.9.209 CpuFree% 91.92 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 831797
Machine 10.6.9.207 CpuFree% 91.63 MemFree% 49.40 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 300421

Machine 10.6.9.205 CpuFree% 90.87 MemFree% 49.81 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 1103911
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 92.36 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 1057671
Machine 10.6.9.209 CpuFree% 92.58 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 1081303
Machine 10.6.9.210 CpuFree% 94.72 MemFree% 48.34 Memfree 1917 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 232220

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 78
Machine 10.6.9.210 CpuFree% 91.33 MemFree% 48.34 Memfree 1917 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 816518
Machine 10.6.9.207 CpuFree% 92.02 MemFree% 49.40 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 290888
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 78
Machine 10.6.9.209 CpuFree% 91.55 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 337985
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 78
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 78
Machine 10.6.9.205 CpuFree% 90.02 MemFree% 49.82 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 879513

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 97.37 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 967730
Machine 10.6.9.210 CpuFree% 97.34 MemFree% 48.35 Memfree 1918 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 928615
Machine 10.6.9.209 CpuFree% 97.13 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 942215
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 97.34 MemFree% 49.82 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 904113

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 91.81 MemFree% 48.34 Memfree 1917 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 80560
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 91.76 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 73055
Machine 10.6.9.209 CpuFree% 91.31 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 81092
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 89.45 MemFree% 49.82 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 219463

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 94.41 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 932706
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 94.13 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 948162
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 94.98 MemFree% 48.35 Memfree 1918 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 931305
Machine 10.6.9.205 CpuFree% 93.59 MemFree% 49.82 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 977878

Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 94.03 MemFree% 49.82 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 141395
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 93.60 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 693131
Machine 10.6.9.210 CpuFree% 93.92 MemFree% 48.34 Memfree 1918 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 224199
Machine 10.6.9.209 CpuFree% 93.54 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 670920

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 96.90 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 315668
Machine 10.6.9.205 CpuFree% 97.85 MemFree% 49.82 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 961529
Machine 10.6.9.210 CpuFree% 97.61 MemFree% 48.34 Memfree 1917 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 764993
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 96.93 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 284678

Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 91.96 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 45265
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.207 CpuFree% 92.22 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 71126
Machine 10.6.9.205 CpuFree% 92.33 MemFree% 49.82 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 119250
Machine 10.6.9.210 CpuFree% 93.08 MemFree% 48.34 Memfree 1918 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 44950

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.209 CpuFree% 97.13 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 910406
Machine 10.6.9.205 CpuFree% 97.18 MemFree% 49.82 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 949293
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 78
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.210 CpuFree% 97.33 MemFree% 48.35 Memfree 1918 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 898847
Machine 10.6.9.207 CpuFree% 97.15 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 879952

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.212 CpuFree% 100.00 MemFree% 96.77 Memfree 3839 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.215 CpuFree% 100.00 MemFree% 98.73 Memfree 3916 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 97.14 Memfree 3854 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
Machine 10.6.9.205 CpuFree% 92.77 MemFree% 49.81 Memfree 1976 MB, Memtotal 3967 MB, Swapfree 7611 MB, Swaptotal 7730 MB Netout 105892
Machine 10.6.9.207 CpuFree% 92.27 MemFree% 49.41 Memfree 1960 MB, Memtotal 3967 MB, Swapfree 7572 MB, Swaptotal 7730 MB Netout 36225
Machine 10.6.9.210 CpuFree% 92.00 MemFree% 48.34 Memfree 1917 MB, Memtotal 3967 MB, Swapfree 7579 MB, Swaptotal 7730 MB Netout 44019
Machine 10.6.9.209 CpuFree% 92.00 MemFree% 47.53 Memfree 1885 MB, Memtotal 3967 MB, Swapfree 7511 MB, Swaptotal 7730 MB Netout 40904

Machine 10.6.9.211 CpuFree% 100.00 MemFree% 98.54 Memfree 3909 MB, Memtotal 3967 MB, Swapfree 7730 MB, Swaptotal 7730 MB Netout 1312
