Machine 10.6.9.219 CpuFree% 98.11 MemFree% 93.54 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 53393
Machine 10.6.9.210 CpuFree% 97.05 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 82232
Machine 10.6.9.221 CpuFree% 95.81 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 52916
Machine 10.6.9.220 CpuFree% 97.72 MemFree% 93.71 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 85477
Machine 10.6.9.207 CpuFree% 97.66 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 90643
Machine 10.6.9.223 CpuFree% 96.77 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 123075
Machine 10.6.9.205 CpuFree% 97.68 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 150902
Machine 10.6.9.212 CpuFree% 96.69 MemFree% 93.12 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 150835
Machine 10.6.9.211 CpuFree% 97.78 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 88300
Machine 10.6.9.213 CpuFree% 97.20 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 68673
Machine 10.6.9.215 CpuFree% 97.84 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 156482
Machine 10.6.9.218 CpuFree% 96.52 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 83561
Machine 10.6.9.222 CpuFree% 95.69 MemFree% 93.07 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 87179
Machine 10.6.9.209 CpuFree% 97.92 MemFree% 93.57 Memfree 3712 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 146159

Machine 10.6.9.203 CpuFree% 98.27 MemFree% 93.64 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 486880
Machine 10.6.9.205 CpuFree% 98.32 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 532944
Machine 10.6.9.210 CpuFree% 99.51 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 193673
Machine 10.6.9.211 CpuFree% 98.86 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 143423
Machine 10.6.9.207 CpuFree% 98.57 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 162971
Machine 10.6.9.212 CpuFree% 98.88 MemFree% 93.12 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 566444
Machine 10.6.9.209 CpuFree% 98.99 MemFree% 93.56 Memfree 3712 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 595123
Machine 10.6.9.219 CpuFree% 98.64 MemFree% 93.54 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 641714
Machine 10.6.9.218 CpuFree% 98.78 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 185747
Machine 10.6.9.213 CpuFree% 98.76 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 229797
Machine 10.6.9.215 CpuFree% 98.81 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 647936
Machine 10.6.9.220 CpuFree% 99.25 MemFree% 93.71 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 170357
Machine 10.6.9.221 CpuFree% 98.86 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 291201
Machine 10.6.9.222 CpuFree% 99.08 MemFree% 93.06 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 236986
Machine 10.6.9.223 CpuFree% 99.00 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 669863

Machine 10.6.9.203 CpuFree% 97.95 MemFree% 93.64 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 844757
Machine 10.6.9.209 CpuFree% 99.23 MemFree% 93.56 Memfree 3712 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 145512
Machine 10.6.9.219 CpuFree% 98.70 MemFree% 93.54 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 240351
Machine 10.6.9.205 CpuFree% 98.75 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 196928
Machine 10.6.9.218 CpuFree% 99.23 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 656322
Machine 10.6.9.213 CpuFree% 99.50 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 605618
Machine 10.6.9.215 CpuFree% 98.98 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 72128
Machine 10.6.9.211 CpuFree% 99.20 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 606329
Machine 10.6.9.210 CpuFree% 98.99 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 593156
Machine 10.6.9.207 CpuFree% 99.49 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 674417
Machine 10.6.9.220 CpuFree% 98.42 MemFree% 93.70 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 709608
Machine 10.6.9.212 CpuFree% 99.21 MemFree% 93.11 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 150118
Machine 10.6.9.223 CpuFree% 99.25 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 288902
Machine 10.6.9.222 CpuFree% 99.21 MemFree% 93.06 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 593627
Machine 10.6.9.221 CpuFree% 98.68 MemFree% 92.16 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 631285

Machine 10.6.9.203 CpuFree% 98.99 MemFree% 93.64 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 494627
Machine 10.6.9.209 CpuFree% 99.01 MemFree% 93.56 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 443136
Machine 10.6.9.219 CpuFree% 99.52 MemFree% 93.55 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 301581
Machine 10.6.9.212 CpuFree% 99.53 MemFree% 93.12 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 306873
Machine 10.6.9.210 CpuFree% 99.24 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 324280
Machine 10.6.9.207 CpuFree% 99.05 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 328484
Machine 10.6.9.205 CpuFree% 99.51 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 432769
Machine 10.6.9.218 CpuFree% 99.52 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 313349
Machine 10.6.9.211 CpuFree% 99.51 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 375362
Machine 10.6.9.215 CpuFree% 99.51 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 436810
Machine 10.6.9.220 CpuFree% 99.28 MemFree% 93.71 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 327243
Machine 10.6.9.213 CpuFree% 99.28 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 287451
Machine 10.6.9.221 CpuFree% 99.50 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 303779
Machine 10.6.9.222 CpuFree% 99.51 MemFree% 93.06 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 314929
Machine 10.6.9.223 CpuFree% 99.26 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 178519

Machine 10.6.9.203 CpuFree% 98.48 MemFree% 93.65 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 401162
Machine 10.6.9.207 CpuFree% 99.75 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 168361
Machine 10.6.9.209 CpuFree% 99.28 MemFree% 93.56 Memfree 3712 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 120509
Machine 10.6.9.210 CpuFree% 99.27 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 177431
Machine 10.6.9.212 CpuFree% 99.28 MemFree% 93.11 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 236474
Machine 10.6.9.219 CpuFree% 99.29 MemFree% 93.54 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 258928
Machine 10.6.9.220 CpuFree% 99.04 MemFree% 93.70 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 203937
Machine 10.6.9.211 CpuFree% 99.76 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 175165
Machine 10.6.9.205 CpuFree% 99.25 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 116444
Machine 10.6.9.213 CpuFree% 99.76 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 228079
Machine 10.6.9.221 CpuFree% 99.05 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 250287
Machine 10.6.9.218 CpuFree% 100.00 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 254376
Machine 10.6.9.215 CpuFree% 99.52 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 159541
Machine 10.6.9.223 CpuFree% 99.76 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 163378
Machine 10.6.9.222 CpuFree% 99.76 MemFree% 93.06 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 146433

Machine 10.6.9.203 CpuFree% 97.72 MemFree% 93.65 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 466688
Machine 10.6.9.207 CpuFree% 99.75 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 149843
Machine 10.6.9.210 CpuFree% 99.22 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 137678
Machine 10.6.9.219 CpuFree% 99.74 MemFree% 93.55 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 92336
Machine 10.6.9.212 CpuFree% 99.73 MemFree% 93.12 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 82449
Machine 10.6.9.215 CpuFree% 99.23 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 94730
Machine 10.6.9.209 CpuFree% 100.00 MemFree% 93.57 Memfree 3712 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 77389
Machine 10.6.9.218 CpuFree% 99.75 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 169260
Machine 10.6.9.205 CpuFree% 99.24 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 97271
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 76708
Machine 10.6.9.211 CpuFree% 99.48 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 149834
Machine 10.6.9.220 CpuFree% 99.75 MemFree% 93.71 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 148472
Machine 10.6.9.221 CpuFree% 99.24 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 93777
Machine 10.6.9.223 CpuFree% 100.00 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 100663
Machine 10.6.9.222 CpuFree% 99.74 MemFree% 93.07 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 163535

Machine 10.6.9.207 CpuFree% 98.86 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 63105
Machine 10.6.9.219 CpuFree% 99.56 MemFree% 93.55 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 56990
Machine 10.6.9.221 CpuFree% 97.85 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 60180
Machine 10.6.9.222 CpuFree% 99.33 MemFree% 93.07 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 60795
Machine 10.6.9.223 CpuFree% 98.81 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 55748
Machine 10.6.9.210 CpuFree% 99.33 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 71345
Machine 10.6.9.203 CpuFree% 96.49 MemFree% 93.64 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 477005
Machine 10.6.9.205 CpuFree% 98.42 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 69851
Machine 10.6.9.215 CpuFree% 98.70 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 72623
Machine 10.6.9.212 CpuFree% 99.78 MemFree% 93.12 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 69495
Machine 10.6.9.213 CpuFree% 99.78 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 70531
Machine 10.6.9.211 CpuFree% 99.12 MemFree% 93.03 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 61522
Machine 10.6.9.218 CpuFree% 99.54 MemFree% 92.77 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 69096
Machine 10.6.9.209 CpuFree% 99.77 MemFree% 93.57 Memfree 3712 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 70930
Machine 10.6.9.220 CpuFree% 99.31 MemFree% 93.71 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 61640

Machine 10.6.9.219 CpuFree% 98.02 MemFree% 93.54 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 49326
Machine 10.6.9.205 CpuFree% 97.50 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 36572
Machine 10.6.9.207 CpuFree% 97.30 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 68196
Machine 10.6.9.222 CpuFree% 95.65 MemFree% 93.07 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 68838
Machine 10.6.9.215 CpuFree% 97.53 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 144733
Machine 10.6.9.211 CpuFree% 96.96 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 69001
Machine 10.6.9.223 CpuFree% 96.28 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 140635
Machine 10.6.9.218 CpuFree% 95.85 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 57578
Machine 10.6.9.210 CpuFree% 97.99 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 63223
Machine 10.6.9.203 CpuFree% 95.60 MemFree% 93.62 Memfree 3714 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 1019975
Machine 10.6.9.212 CpuFree% 97.98 MemFree% 93.12 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 39145
Machine 10.6.9.213 CpuFree% 98.02 MemFree% 93.82 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 60162
Machine 10.6.9.220 CpuFree% 98.26 MemFree% 93.71 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 69512
Machine 10.6.9.209 CpuFree% 98.25 MemFree% 93.56 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 43636
Machine 10.6.9.221 CpuFree% 95.63 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 50983

Machine 10.6.9.219 CpuFree% 98.51 MemFree% 93.54 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 232200
Machine 10.6.9.210 CpuFree% 98.74 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 150155
Machine 10.6.9.221 CpuFree% 98.73 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 189954
Machine 10.6.9.205 CpuFree% 99.49 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 238738
Machine 10.6.9.220 CpuFree% 98.42 MemFree% 93.70 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 172773
Machine 10.6.9.209 CpuFree% 98.75 MemFree% 93.56 Memfree 3712 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 200384
Machine 10.6.9.215 CpuFree% 98.51 MemFree% 92.74 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 612088
Machine 10.6.9.218 CpuFree% 99.00 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 188333
Machine 10.6.9.207 CpuFree% 98.76 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 147472
Machine 10.6.9.222 CpuFree% 98.87 MemFree% 93.06 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 185807
Machine 10.6.9.212 CpuFree% 97.81 MemFree% 93.11 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 219554
Machine 10.6.9.223 CpuFree% 98.77 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 523792
Machine 10.6.9.203 CpuFree% 97.43 MemFree% 93.63 Memfree 3714 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 722912
Machine 10.6.9.213 CpuFree% 98.75 MemFree% 93.81 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 212310
Machine 10.6.9.211 CpuFree% 99.25 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 176976

Machine 10.6.9.207 CpuFree% 98.38 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 645970
Machine 10.6.9.205 CpuFree% 98.50 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 582345
Machine 10.6.9.220 CpuFree% 99.25 MemFree% 93.71 Memfree 3717 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 630036
Machine 10.6.9.223 CpuFree% 99.27 MemFree% 93.85 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 397446
Machine 10.6.9.209 CpuFree% 99.03 MemFree% 93.56 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 608805
Machine 10.6.9.218 CpuFree% 98.30 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 678329
Machine 10.6.9.210 CpuFree% 98.99 MemFree% 92.21 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 653808
Machine 10.6.9.213 CpuFree% 98.94 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 573491
Machine 10.6.9.215 CpuFree% 98.76 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 145250
Machine 10.6.9.222 CpuFree% 99.24 MemFree% 93.06 Memfree 3692 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 658775
Machine 10.6.9.203 CpuFree% 98.71 MemFree% 93.62 Memfree 3714 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 833270
Machine 10.6.9.212 CpuFree% 98.98 MemFree% 93.12 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 582239
Machine 10.6.9.221 CpuFree% 99.21 MemFree% 92.17 Memfree 3656 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 632638
Machine 10.6.9.219 CpuFree% 99.25 MemFree% 93.54 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 624126
Machine 10.6.9.211 CpuFree% 98.98 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 646604

Machine 10.6.9.203 CpuFree% 98.22 MemFree% 93.61 Memfree 3713 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 526615
Machine 10.6.9.205 CpuFree% 99.75 MemFree% 93.15 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 413902
Machine 10.6.9.209 CpuFree% 99.25 MemFree% 93.56 Memfree 3712 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 407551
Machine 10.6.9.207 CpuFree% 99.74 MemFree% 91.99 Memfree 3649 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 339040
Machine 10.6.9.210 CpuFree% 98.97 MemFree% 92.22 Memfree 3658 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 316839
Machine 10.6.9.212 CpuFree% 99.46 MemFree% 93.11 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 406987
Machine 10.6.9.213 CpuFree% 99.48 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 325168
Machine 10.6.9.219 CpuFree% 99.49 MemFree% 93.55 Memfree 3711 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 299765
Machine 10.6.9.211 CpuFree% 99.21 MemFree% 93.02 Memfree 3690 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 334349
Machine 10.6.9.215 CpuFree% 99.46 MemFree% 92.75 Memfree 3679 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 430995
Machine 10.6.9.218 CpuFree% 99.22 MemFree% 92.76 Memfree 3680 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 338693
